URL_KEY,URL_URL,URL_AUX
homepages/s/SvetlanaStrunjas,http://www.ececs.uc.edu/~strunjs/,
homepages/s/JoseLuisSierra,http://www.fdi.ucm.es/profesor/jlsierra/,
homepages/s/AhmedSameh,http://info.psu.edu.sa/psu/viewfacprofile.asp?fid=309,
homepages/s/MashaSosonkina,https://www.odu.edu/directory/people/m/msosonki,
homepages/s/MashaSosonkina,http://www.d.umn.edu/~masha/main.html,
homepages/s/IoannisStavrakakis,http://cgi.di.uoa.gr/~istavrak/,
homepages/s/VladimiroSassone,http://www.ecs.soton.ac.uk/people/vs,
homepages/s/VladimiroSassone,https://scholar.google.com/citations?user=LBMR28YAAAAJ,
homepages/s/MSchottner,http://www.cs.hhu.de/en/research-groups/operating-systems/our-team/team/schoettner.html,
homepages/s/SamirSiksek,http://www.squ.edu.om/sci/math/staff/homes/siksek/,
homepages/s/BaruchSchieber,http://www.research.ibm.com/people/s/sbar/,
homepages/s/SebastianoBSerpico,http://cucciolo.dibe.unige.it/IPRS/serpico.html,
homepages/s/PeterWShor,http://www-math.mit.edu/~shor/,
homepages/s/PeterWShor,https://en.wikipedia.org/wiki/Peter_Shor,
homepages/s/PeterWShor,https://www.wikidata.org/wiki/Q370071,
homepages/s/PeterWShor,http://dl.acm.org/author_page.cfm?id=81100562243,
homepages/s/PeterWShor,http://id.loc.gov/authorities/names/n90675725,
homepages/s/PeterWShor,http://www.genealogy.ams.org/id.php?id=69573,
homepages/s/PeterWShor,https://viaf.org/viaf/16391602,
homepages/s/SjaakSmetsers,http://www.niii.kun.nl/~sjakie/,
homepages/s/ApostolosSyropoulos,http://obelix.ee.duth.gr/~apostolo/,
homepages/s/TamaraSmyth,http://www.cs.sfu.ca/~tamaras/,
homepages/s/LornaKStewart,http://www.cs.ualberta.ca/~stewart/,
homepages/s/MaartenvanSteen,http://www.cs.vu.nl/~steen/,
homepages/s/BarrySmyth,https://barrysmyth.me/,
homepages/s/BarrySmyth,https://about.me/barry.smyth,
homepages/s/BarrySmyth,https://www.insight-centre.org/users/barry-smyth,
homepages/s/BarrySmyth,https://csiweb.ucd.ie/users/barry-smyth,
homepages/s/BarrySmyth,https://scholar.google.com/citations?user=UxqudeoAAAAJ,
homepages/s/BarrySmyth,http://www.linkedin.com/in/bsmyth,
homepages/s/BarrySmyth,https://twitter.com/barrysmyth,
homepages/s/MeinolfSellmann,http://www.cs.brown.edu/people/sello/,
homepages/s/MassimoSantini,http://santini.dsi.unimi.it/,
homepages/s/SKShukla,http://www.ece.vt.edu/faculty/shukla.php,
homepages/s/EstelaSaqueteBoro,http://gplsi.dlsi.ua.es/~stela/index.htm,
homepages/s/JeremySpinrad,http://www.vuse.vanderbilt.edu/~spin/persinfo.html,
homepages/s/JacquesSavoy,http://www2.unine.ch/jacques.savoy,
homepages/s/RobertElliottSmith,http://www.cs.ucl.ac.uk/staff/Rob.Smith/,
homepages/s/PaulHSiegel,http://cmrr-star.ucsd.edu/psiegel/,
homepages/s/FaribaSadri,http://www.doc.ic.ac.uk/~fs/,
homepages/s/LawrenceSnyder,http://www.cs.washington.edu/homes/snyder/,
homepages/s/AndrzejSzymczak,http://www-static.cc.gatech.edu/fac/Andrzej.Szymczak/,
homepages/s/JacobScott,http://www.mit.edu/~jhscott/,
homepages/s/RicardodaSilvaTorres,http://www.ic.unicamp.br/~rtorres/,
homepages/s/RicardodaSilvaTorres,https://www.scopus.com/authid/detail.uri?authorId=24367775400,
homepages/s/RicardodaSilvaTorres,https://orcid.org/0000-0001-9772-263X,
homepages/s/GStolovitzky,http://www.research.ibm.com/FunGen/FGgstolovitzky.htm,
homepages/s/HanaSevcikova,http://www.stat.washington.edu/hana/,
homepages/s/JenniferSampson,http://www.idi.ntnu.no/~sampsonj/,
homepages/s/KennethSalem,http://www.cs.uwaterloo.ca/~kmsalem/,
homepages/s/RSun,http://www.cogsci.rpi.edu/~rsun/,
homepages/s/IreneSciriha,http://staff.um.edu.mt/isci1/,
homepages/s/PaulaMCSwatman,http://www.unisanet.unisa.edu.au/staff/Homepage.asp?Name=paula.swatman,
homepages/s/HamidaSeba,http://www710.univ-lyon1.fr/~hseba/,
homepages/s/MarcHScholl,http://www.inf.uni-konstanz.de/~scholl/,
homepages/s/MarcHScholl,https://scholar.google.com/citations?user=741oZZ0AAAAJ,
homepages/s/MarcHScholl,http://dl.acm.org/author_page.cfm?id=81100170565,
homepages/s/CordeliaSchmid,http://lear.inrialpes.fr/~schmid/,
homepages/s/CordeliaSchmid,https://scholar.google.com/citations?user=IvqCXP4AAAAJ,
homepages/s/CordeliaSchmid,http://dl.acm.org/author_page.cfm?id=81100145423,
homepages/s/MichaelSonnenschein,http://www-ui.informatik.uni-oldenburg.de/1409.html,
homepages/s/MichaelSonnenschein,http://dl.acm.org/author_page.cfm?id=81100187522,
homepages/s/MaximSviridenko,http://www.research.ibm.com/people/s/sviri/sviridenko.html,
homepages/s/GuntherSpecht,https://dbis-informatik.uibk.ac.at/,
homepages/s/JGSchmolze,http://engineering.tufts.edu/schmolze.asp,
homepages/s/JonathanKShapiro,http://www.cse.msu.edu/~jshapiro/,
homepages/s/PeterSpyns,http://www.starlab.vub.ac.be/staff/pspyns/index.html,
homepages/s/DavidSvoboda,http://www.fi.muni.cz/~xsvobod2/,
homepages/s/EllenSentovich,http://www.cadence.com/company/cadence_labs/bio.aspx?xml=bio_sentovich,
homepages/s/WolfgangSemar,http://www.semar.de/,
homepages/s/IanStroud,http://people.epfl.ch/ian.stroud,
homepages/s/RichardMarkSoley,http://www.omg.org/~soley/,
homepages/s/ThomasStrahm,http://iamwww.unibe.ch/~til/staff/strahm.html,
homepages/s/ThomasStrahm,https://zbmath.org/authors/?q=ai:strahm.thomas,
homepages/s/BjarneSteensgaard,http://research.microsoft.com/~rusa/,
homepages/s/DDSeligmann,http://www.research.avayalabs.com/gcm/usa/en-us/people/all/doreeseligmann.htm,
homepages/s/RafaelHSaavedra,http://netweb.usc.edu/saavedra/,
homepages/s/MSmail-Tabbone,http://www.loria.fr/~malika/,
homepages/s/MargaretAnneDStorey,http://margaretstorey.com/,
homepages/s/MargaretAnneDStorey,http://www.cs.uvic.ca/~mstorey/,
homepages/s/MargaretAnneDStorey,http://dl.acm.org/author_page.cfm?id=81100376674,
homepages/s/MargaretAnneDStorey,https://scholar.google.com/citations?user=WhjQewkAAAAJ,
homepages/s/MargaretAnneDStorey,https://github.com/margaretstorey,
homepages/s/MargaretAnneDStorey,https://twitter.com/margaretstorey/,
homepages/s/DanielPSanders,http://www1.cs.columbia.edu/~sanders/,
homepages/s/JMichaelSpivey,http://web.comlab.ox.ac.uk/oucl/people/mike.spivey.html,
homepages/s/JMichaelSpivey,https://en.wikipedia.org/wiki/Michael_Spivey,
homepages/s/JMichaelSpivey,https://www.wikidata.org/wiki/Q14946959,
homepages/s/JMichaelSpivey,http://id.loc.gov/authorities/names/n87944559,
homepages/s/JMichaelSpivey,https://viaf.org/viaf/85217999,
homepages/s/JMichaelSpivey,http://dl.acm.org/author_page.cfm?id=81100311120,
homepages/s/JMichaelSpivey,http://isni.org/isni/0000000117729904,
homepages/s/IHSudborough,http://www.utdallas.edu/~hal/,
homepages/s/JohnRSmith,http://domino.research.ibm.com/comm/research_people.nsf/pages/jsmith.index.html,
homepages/s/SiangWunSong,http://www.ime.usp.br/~song/,
homepages/s/FatihErdoganSevilgen,http://www.bilmuh.gyte.edu.tr/~sevilgen/,
homepages/s/MicaelaSerra,http://www.cs.uvic.ca/~mserra/,
homepages/s/RudiStuder,http://www.aifb.kit.edu/web/Rudi_Studer,
homepages/s/RudiStuder,http://dl.acm.org/author_page.cfm?id=81100311749,
homepages/s/BStenger,http://mi.eng.cam.ac.uk/~bdrs2/,
homepages/s/BStenger,https://scholar.google.com/citations?user=plhjgHUAAAAJ,
homepages/s/AdamSilberstein,http://research.yahoo.com/Adam_Silberstein,
homepages/s/TomasSkopal,http://siret.ms.mff.cuni.cz/skopal/,
homepages/s/ArnaudSahuguet,http://db.bell-labs.com/user/sahuguet/,
homepages/s/AnyaSotiropoulou,http://cgi.di.uoa.gr/~anya/,
homepages/s/KatiaPSycara,http://www-2.cs.cmu.edu/~sycara/,
homepages/s/KatiaPSycara,http://dl.acm.org/author_page.cfm?id=81100488454,
homepages/s/KatiaPSycara,https://en.wikipedia.org/wiki/Katia_Sycara,
homepages/s/KatiaPSycara,,
homepages/s/AmitPSheth,http://knoesis.org/amit/,
homepages/s/AmitPSheth,https://scholar.google.com/citations?user=2T3H4ekAAAAJ,
homepages/s/AmitPSheth,http://dl.acm.org/author_page.cfm?id=81100632019,
homepages/s/JoachimWSchmidt,http://www.sts.tu-harburg.de/~j.w.schmidt/,
homepages/s/JoachimWSchmidt,http://gepris.dfg.de/gepris/person/1256886,
homepages/s/CaterinaDeSimone,http://www.iasi.cnr.it/iasi/personnel/desimone.html,
homepages/s/NehaSingh2,http://www.cse.iitb.ac.in/~neha_ns/,
homepages/s/KnutStolze,http://www.informatik.uni-jena.de/dbis/alumni/stolze/,
homepages/s/TranCaoSon,http://www.cs.nmsu.edu/~tson/,
homepages/s/AlbertoSuarez2,http://www.eurecom.fr/people/suarezr.en.htm,
homepages/s/BaharehSadeghi,http://www.ece.rice.edu/~bahar/,
homepages/s/KeithASmith,http://www.eecs.harvard.edu/~keith/,
homepages/s/LauraASlaughter,http://www.dbmi.columbia.edu/homepages/las9025/,
homepages/s/KennethSorensen,http://www.ua.ac.be/main.aspx?c=kenneth.sorensen,
homepages/s/KennethSorensen,http://antor.ua.ac.be/kenneth.sorensen,
homepages/s/JosefSchneeberger,http://www.dr-schneeberger.de/,
homepages/s/NicolaeSantean,http://www.cs.uwaterloo.ca/~nsantean/,
homepages/s/AlexanderSchatten,http://www.schatten.info/index.html,
homepages/s/NirShavit,http://www.math.tau.ac.il/~shanir/,
homepages/s/NirShavit,https://en.wikipedia.org/wiki/Nir_Shavit,
homepages/s/NirShavit,https://www.wikidata.org/wiki/Q2896304,
homepages/s/NirShavit,http://dl.acm.org/author_page.cfm?id=81100074614,
homepages/s/NirShavit,http://id.loc.gov/authorities/names/n98076952,
homepages/s/NirShavit,http://d-nb.info/gnd/135665612,
homepages/s/NirShavit,https://viaf.org/viaf/165304066,
homepages/s/NirShavit,http://www.genealogy.ams.org/id.php?id=129334,
homepages/s/JWSu,http://www.cs.ucsb.edu/~su/,
homepages/s/MichaelScott,http://www.compapp.dcu.ie/~mike/mike.html,
homepages/s/MunindarPSingh,http://www.csc.ncsu.edu/faculty/mpsingh/,
homepages/s/DuncanStevenson,https://researchers.anu.edu.au/researchers/stevenson-dr,
homepages/s/PeterSchulthess,http://www-vs.informatik.uni-ulm.de/dept/staff/schulthess/,
homepages/s/KrzysztofStencel,http://stencel.mimuw.edu.pl/,
homepages/s/AndySchurr,http://www.es.tu-darmstadt.de/,
homepages/s/AndySchurr,http://dl.acm.org/author_page.cfm?id=81100618596,
homepages/s/WeisongShi,http://www.cs.wayne.edu/~weisong/,
homepages/s/TapioSaramaki,http://www.cs.tut.fi/~ts/,
homepages/s/TapioSaramaki,https://scholar.google.com/citations?user=6d3q-0QAAAAJ,
homepages/s/AditDSingh,http://www.eng.auburn.edu/users/adsingh/,
homepages/s/BettySalzberg,http://www.ccs.neu.edu/home/salzberg/,
homepages/s/DavidBSkillicorn,http://www.cs.queensu.ca/~skill/,
homepages/s/SusanStepney,http://www-users.cs.york.ac.uk/~susan/index.htm,
homepages/s/GurindarSSohi,http://www.cs.wisc.edu/~sohi/,
homepages/s/RobertSedgewick,http://www.cs.princeton.edu/~rs/,
homepages/s/RobertSedgewick,http://dl.acm.org/author_page.cfm?id=81100048297,
homepages/s/RobertSedgewick,https://en.wikipedia.org/wiki/Robert_Sedgewick_(computer_scientist),
homepages/s/RobertSedgewick,https://www.wikidata.org/wiki/Q92983,
homepages/s/RobertSedgewick,http://www.genealogy.ams.org/id.php?id=18918,
homepages/s/RobertSedgewick,http://catalogue.bnf.fr/ark:/12148/cb122195445,
homepages/s/RobertSedgewick,http://d-nb.info/gnd/112418317,
homepages/s/RobertSedgewick,http://id.loc.gov/authorities/names/n79041486,
homepages/s/RobertSedgewick,https://www.idref.fr/03086559X,
homepages/s/RobertSedgewick,https://viaf.org/viaf/108126478,
homepages/s/BernardSufrin,http://web.comlab.ox.ac.uk/oucl/people/bernard.sufrin.html,
homepages/s/AndreSantos,http://www.di.ufpe.br/~alms/,
homepages/s/DetlefSchoder,http://www.wim.uni-koeln.de/,
homepages/s/UweSchoning,http://www.uni-ulm.de/in/theo/mitarbeiter/schoening.html,
homepages/s/UweSchoning,https://scholar.google.com/citations?user=hDW4Ak8AAAAJ,
homepages/s/UweSchoning,http://dl.acm.org/author_page.cfm?id=81100065765,
homepages/s/LynnAndreaStein,http://faculty.olin.edu/~las,
homepages/s/BartSelman,http://www.cs.cornell.edu/home/selman/,
homepages/s/HavaTSiegelmann,http://www.cs.umass.edu/~hava/,
homepages/s/HavaTSiegelmann,https://en.wikipedia.org/wiki/Hava_Siegelmann,
homepages/s/HavaTSiegelmann,https://www.wikidata.org/wiki/Q14243,
homepages/s/LarryAShepp,https://statistics.wharton.upenn.edu/profile/shepp/,
homepages/s/LarryAShepp,https://en.wikipedia.org/wiki/Lawrence_Shepp,
homepages/s/LarryAShepp,https://www.wikidata.org/wiki/Q6504586,
homepages/s/LarryAShepp,http://id.loc.gov/authorities/names/n82133000,
homepages/s/LarryAShepp,http://www.genealogy.ams.org/id.php?id=29507,
homepages/s/LarryAShepp,https://viaf.org/viaf/115403419,
homepages/s/LarryAShepp,https://www.genealogy.math.ndsu.nodak.edu/id.php?id=29507,
homepages/s/ChristianRShelton,http://www.cs.ucr.edu/~cshelton/,
homepages/s/JeffreyCSchlimmer,http://agents.www.media.mit.edu/people/lieber/PBE/Researchers/Schlimmer.html,
homepages/s/ChristianSchulte,http://web.it.kth.se/~cschulte/,
homepages/s/ThomasSudkamp,http://www.cs.wright.edu/~tsudkamp/,
homepages/s/WasimSadiq,http://wasimsadiq.com/index.html,
homepages/s/RuhulASarker,http://seit.unsw.adfa.edu.au/staff/sites/rsarker/,
homepages/s/RuhulASarker,https://orcid.org/0000-0002-1363-2774,
homepages/s/BernhardSeeger,http://www.mathematik.uni-marburg.de/~seeger/,
homepages/s/JeffreyShallit,http://www.cs.uwaterloo.ca/~shallit/,
homepages/s/JeffreyShallit,https://zbmath.org/authors/?q=ai:shallit.jeffrey-o,
homepages/s/SeanSafarpour,http://www.eecg.toronto.edu/~sean/,
homepages/s/WolframSchiffmann,http://ra.fernuni-hagen.de/,
homepages/s/GiuseppeSantucci,http://www.dis.uniroma1.it/~santucci/,
homepages/s/GiuseppeSantucci,http://dl.acm.org/author_page.cfm?id=81100525081,
homepages/s/VivekSarkar,http://vsarkar.rice.edu/,
homepages/s/VivekSarkar,https://scholar.google.com/citations?user=XjeIqxYAAAAJ,
homepages/s/VivekSarkar,http://www.research.ibm.com/people/v/vsarkar/publications.html,
homepages/s/EmmanuelStefanakis,http://www.dbnet.ece.ntua.gr/~stefanak/,
homepages/s/ZhongShao,http://www.cs.yale.edu/users/shao-zhong/,
homepages/s/BrunoSadeg,,
homepages/s/AndreasStolcke,http://research.microsoft.com/en-us/people/anstolck/,
homepages/s/AndreasStolcke,http://www1.icsi.berkeley.edu/~stolcke/,
homepages/s/NicolaSantoro,http://www.scs.carleton.ca/~santoro/,
homepages/s/NicolaSantoro,https://scholar.google.com/citations?user=A9jJPF8AAAAJ,
homepages/s/JamesCSpohrer,http://domino.watson.ibm.com/comm/pr.nsf/pages/bio.spohrer.html,
homepages/s/SusanneSchmitt,http://www.mpi-inf.mpg.de/~sschmitt/,
homepages/s/AdarshpalSSethi,http://www.cis.udel.edu/~sethi/,
homepages/s/LVenkataSubramaniam,http://lvs004.googlepages.com/,
homepages/s/ColasSchretter,http://homepages.ulb.ac.be/~cschrett/,
homepages/s/MarkSmotherman,http://www.cs.clemson.edu/~mark/homepage.html,
homepages/s/DilipSarkar,http://www.cs.miami.edu/~sarkar/,
homepages/s/FredBSchneider,http://www.cs.cornell.edu/fbs/index.htm,
homepages/s/FredBSchneider,http://dl.acm.org/author_page.cfm?id=81100157339,
homepages/s/FredBSchneider,https://en.wikipedia.org/wiki/Fred_B._Schneider,
homepages/s/FredBSchneider,https://www.wikidata.org/wiki/Q14492154,
homepages/s/FredBSchneider,https://scholar.google.com/citations?user=sxjynOsAAAAJ,
homepages/s/FredBSchneider,http://isni.org/isni/0000000116656424,
homepages/s/FredBSchneider,http://id.loc.gov/authorities/names/n87121730,
homepages/s/FredBSchneider,http://www.genealogy.ams.org/id.php?id=73493,
homepages/s/FredBSchneider,https://viaf.org/viaf/223360832,
homepages/s/RaviSSandhu,http://www.profsandhu.com/,
homepages/s/RaviSSandhu,https://scholar.google.com/citations?user=wic7YpkAAAAJ,
homepages/s/PhilippSlusallek,http://graphics.cs.uni-sb.de/~slusallek/,
homepages/s/NeilJASloane,http://neilsloane.com/,
homepages/s/NeilJASloane,https://zbmath.org/authors/?q=ai:sloane.neil-j-a,
homepages/s/PedroRFalconeSampaio,http://www.mbs.ac.uk/research/academicdirectory/viewprofile.aspx?sid=2273381&prev=2,
homepages/s/AndreasSpillner2,http://www.informatik.hs-bremen.de/spillner/,
homepages/s/AlexanderSSzalay,http://www.sdss.jhu.edu/~szalay/,
homepages/s/AlexanderSSzalay,https://scholar.google.com/citations?user=rUiWchkAAAAJ,
homepages/s/KayGSchulze,http://www.cs.usna.edu/~schulze/,
homepages/s/LouisISteinberg,http://athos.rutgers.edu/~lou/,
homepages/s/YuriyArbitman,http://sites.google.com/site/yuriyarbitman/,
homepages/s/AlexanderJSmola,http://alex.smola.org/,
homepages/s/AlexanderJSmola,http://research.google.com/pubs/AlexSmola.html,
homepages/s/AlexanderJSmola,http://twitter.com/smolix,
homepages/s/AlexanderJSmola,https://scholar.google.com/citations?user=Tb0ZrYwAAAAJ,
homepages/s/DerekHSleeman,http://www.csd.abdn.ac.uk/~sleeman/,
homepages/s/RenateScheidler,http://www.math.ucalgary.ca/~rscheidl/,
homepages/s/BruceSchneier,http://www.schneier.com/,
homepages/s/MYSanadidi,http://www.cs.ucla.edu/~medy/,
homepages/s/MichaelESaks,http://www.math.rutgers.edu/~saks/,
homepages/s/AngelaSchuettReninger,http://www.cs.usna.edu/~reninger/,
homepages/s/SoniaSchulenburg,http://homepages.inf.ed.ac.uk/v1sschul/,
homepages/s/OvidioSalvetti,http://www.iei.pi.cnr.it/People/Salvetti.html,
homepages/s/JHShim,http://cs.sookmyung.ac.kr/~jshim/,
homepages/s/VijayASaraswat,http://www.saraswat.org/,
homepages/s/BernhardSendhoff,http://www.el-tec.de/,
homepages/s/GeorgeSamaras,http://www2.cs.ucy.ac.cy/~cssamara/samaras/index.htm,
homepages/s/PaulSalama,http://yara.ecn.purdue.edu/~salama/,
homepages/s/ChristinaStoica,http://www.cobasc.de/softcomputing/content/view/19/30/,
homepages/s/NorbertAStreitz,http://www.smart-future.net/norbert-streitz/,
homepages/s/NorbertAStreitz,https://scholar.google.com/citations?user=zLTTU9gAAAAJ,
homepages/s/JBStefani,http://www.inria.fr/personnel/Jean-Bernard.Stefani.en.html,
homepages/s/DennisShasha,http://www.cs.nyu.edu/cs/faculty/shasha/index.html,
homepages/s/DennisShasha,https://en.wikipedia.org/wiki/Dennis_Shasha,
homepages/s/DennisShasha,https://www.wikidata.org/wiki/Q5258945,
homepages/s/DennisShasha,http://isni.org/isni/0000000108590170,
homepages/s/DennisShasha,http://www.genealogy.ams.org/id.php?id=69408,
homepages/s/DennisShasha,https://viaf.org/viaf/85573081,
homepages/s/SrinivasSampalli,http://users.cs.dal.ca/~srini/,
homepages/s/MukeshSinghal,http://www.cs.uky.edu/~singhal/,
homepages/s/RonenShaltiel,http://www.cs.haifa.ac.il/~ronen/,
homepages/s/SeahHockSoon,http://www.ntu.edu.sg/home/ashsseah/,
homepages/s/RuiminShen,http://www.dlc.sjtu.edu.cn/people/peopleshen.htm,
homepages/s/TetsuoShibuya,http://www.hgc.jp/~tshibuya/,
homepages/s/MarcASmith,http://research.microsoft.com/~masmith/,
homepages/s/DianaFSpears,http://www.cs.uwyo.edu/~dspears/,
homepages/s/FaramarzFSamavati,http://www.cpsc.ucalgary.ca/~samavati/,
homepages/s/MatthiasShen,http://de.linkedin.com/pub/matthias-shen/93/68/7b0,
homepages/s/TCSchmidt,http://users.informatik.haw-hamburg.de/~schmidt/,
homepages/s/AndreiSabelfeld,http://www.cs.chalmers.se/~andrei/,
homepages/s/AndreiSabelfeld,https://scholar.google.com/citations?user=dQge5-AAAAAJ,
homepages/s/CarolynBSeaman,http://www.research.umbc.edu/~cseaman/,
homepages/s/SSchirra,http://wwwisg.cs.uni-magdeburg.de/~stschirr/,
homepages/s/SSchirra,http://dl.acm.org/author_page.cfm?id=81100547407,
homepages/s/MASasse,http://sec.cs.ucl.ac.uk/people/m_angela_sasse/,
homepages/s/ThadStarner,http://www-static.cc.gatech.edu/fac/Thad.Starner/,
homepages/s/QuentinFStout,http://www.eecs.umich.edu/~qstout/,
homepages/s/UteSchmid,http://www.cogsys.wiai.uni-bamberg.de/schmid/index.html,
homepages/s/QiangShen,http://users.aber.ac.uk/qqs/,
homepages/s/JShanmugasundaram,http://research.yahoo.com/~jaishan,
homepages/s/ErnestoSanchez,http://www.cad.polito.it/~sanchez/,
homepages/s/AntonioRitoSilva,https://fenix.tecnico.ulisboa.pt/homepage/ist12628,
homepages/s/AntonioRitoSilva,http://www.esw.inesc-id.pt/wikiesw/RitoSilva,
homepages/s/AntonioRitoSilva,https://orcid.org/0000-0001-9840-457X,
homepages/s/InaSchieferdecker,http://www.schieferdecker-online.info/,
homepages/s/InaSchieferdecker,https://www.fokus.fraunhofer.de/usr/schieferdecker,
homepages/s/ColleenShannon,http://www.caida.org/~cshannon/,
homepages/s/KlausSchneider1,http://rsg.informatik.uni-kl.de/people/schneider/,
homepages/s/KurtSchneider,http://www.se.uni-hannover.de/pages/de:mitarbeiter_kurt_schneider,
homepages/s/CorradoSantoro,http://www.diit.unict.it/users/csanto/,
homepages/s/SigridESchubert,http://www.die.informatik.uni-siegen.de/gruppe/schubert/,
homepages/s/ChristianSchlegel,http://www.hs-ulm.de/schlegel,
homepages/s/MauricioSolar,http://www.inf.utfsm.cl/~msolar/,
homepages/s/DavidWStemple,http://www.cs.umass.edu/~stemple/index.html,
homepages/s/RobertoSegala,http://profs.sci.univr.it/~segala/,
homepages/s/FabianoSarracco,http://www.dis.uniroma1.it/~sarracco/,
homepages/s/PamelaSamuelson,http://www.sims.berkeley.edu/~pam/,
homepages/s/PamelaSamuelson,http://dl.acm.org/author_page.cfm?id=81100661766,
homepages/s/GeorgSander,http://www.cs.uni-sb.de/RW/users/sander/html/gshome.html,
homepages/s/DanSadot,http://www.ee.bgu.ac.il/~sadot/,
homepages/s/GuntherSchmidt,http://www.unibw.de/inf2/Personen/Professoren/schmidt,
homepages/s/GuntherSchmidt,https://en.wikipedia.org/wiki/Gunther_Schmidt,
homepages/s/GuntherSchmidt,https://www.wikidata.org/wiki/Q18752214,
homepages/s/GuntherSchmidt,https://viaf.org/viaf/94325106,
homepages/s/GuntherSchmidt,http://id.loc.gov/authorities/names/n82090755,
homepages/s/GuntherSchmidt,http://d-nb.info/gnd/12940893X,
homepages/s/GuntherSchmidt,https://viaf.org/viaf/94325106/,
homepages/s/GuntherSchmidt,http://www.genealogy.ams.org/id.php?id=58319,
homepages/s/ArieSegev,http://faculty.haas.berkeley.edu/segev/,
homepages/s/ArieSegev,http://dl.acm.org/author_page.cfm?id=81100023620,
homepages/s/NigelShadbolt,http://www.ecs.soton.ac.uk/~nrs/,
homepages/s/NigelShadbolt,https://scholar.google.com/citations?user=wTAM67UAAAAJ,
homepages/s/NigelShadbolt,http://dl.acm.org/author_page.cfm?id=81100351241,
homepages/s/NigelShadbolt,https://en.wikipedia.org/wiki/Nigel_Shadbolt,
homepages/s/NigelShadbolt,https://www.wikidata.org/wiki/Q7032634,
homepages/s/NigelShadbolt,http://isni.org/isni/0000000082953331,
homepages/s/NigelShadbolt,https://twitter.com/Nigel_Shadbolt,
homepages/s/NigelShadbolt,http://www.scopus.com/authid/detail.url?authorId=7006231087,
homepages/s/NigelShadbolt,http://id.loc.gov/authorities/names/n85298821,
homepages/s/NigelShadbolt,https://viaf.org/viaf/109486961,
homepages/s/WPShi,http://dropzone.tamu.edu/~wshi/,
homepages/s/SAlexanderSpoon,http://www.cc.gatech.edu/~lex/,
homepages/s/JamesAStorer,http://www.cs.brandeis.edu/~storer/,
homepages/s/ChrisScogings,http://iims.massey.ac.nz/people/c.scogings/,
homepages/s/PeterSturm,http://www.uni-trier.de/index.php?id=2037,
homepages/s/VolkerSperschneider,http://www2.informatik.uni-osnabrueck.de/volker/,
homepages/s/ArtemSapozhnikov,http://homepages.cwi.nl/~sapozhni/,
homepages/s/ZhendongSu,http://www.cs.ucdavis.edu/~su/,
homepages/s/SMSun,http://www.cmis.csiro.au/changming.sun/,
homepages/s/AndreasSchwill,http://ddi.cs.uni-potsdam.de/Personen/schwill,
homepages/s/SriramSubramanian,http://www.sriramsubramanian.com/,
homepages/s/ShailendraSingh3,http://cs.binghamton.edu/~ssingh6/,
homepages/s/SMKakade,http://research.microsoft.com/en-us/um/people/skakade/,
homepages/s/EdwardPStabler,http://www.linguistics.ucla.edu/people/stabler/stabler.htm,
homepages/s/RaduSion,http://www.cs.sunysb.edu/~sion/,
homepages/s/NathalieSouf,http://cerim.univ-lille2.fr/fr/pages-individuelles-chercheurs/pages-perso-nathalie-souf/nathalie-souf.html,
homepages/s/ResveASaleh,http://www.ece.ubc.ca/~res/,
homepages/s/GeorgSchneider1,http://www.bii.a-star.edu.sg/research/biography/georgs.php,
homepages/s/TorstenSuel,http://cis.poly.edu/suel/,
homepages/s/StefanSchulte,http://users.ugent.be/~sschulte/,
homepages/s/GCMSilvestre,http://www.ihl.ucd.ie/php/get_person_info.php?userid=guenole,
homepages/s/GerardSalton,https://en.wikipedia.org/wiki/Gerard_Salton,
homepages/s/GerardSalton,https://www.wikidata.org/wiki/Q92880,
homepages/s/GerardSalton,https://scholar.google.com/citations?user=PmJ2544AAAAJ,
homepages/s/GerardSalton,http://www.cs.cornell.edu/Info/Department/Annual96/Beginning/salton.html,
homepages/s/GerardSalton,http://www.cs.virginia.edu/~clv2m/salton.txt,
homepages/s/GerardSalton,http://id.loc.gov/authorities/names/n50015272,
homepages/s/GerardSalton,http://d-nb.info/gnd/170160424,
homepages/s/GerardSalton,https://viaf.org/viaf/108172047,
homepages/s/GerardSalton,http://www.genealogy.ams.org/id.php?id=13306,
homepages/s/GerardSalton,http://dl.acm.org/author_page.cfm?id=81100649307,
homepages/s/GerardSalton,http://isni.org/isni/0000000109308253,
homepages/s/MarkStemm,http://www.genealogy.ams.org/id.php?id=87306,
homepages/s/BDavidSaunders,http://www.cis.udel.edu/~saunders/,
homepages/s/HerbertSusse,http://www.inf-cv.uni-jena.de/index.php?id=suesse,
homepages/s/StevenMSeitz,http://www.cs.washington.edu/homes/seitz/,
homepages/s/HosseinSaiedian,http://people.eecs.ku.edu/~saiedian/,
homepages/s/PeterStruss,http://wwwradig.informatik.tu-muenchen.de/people/struss/,
homepages/s/ShumingShi,http://research.microsoft.com/users/shumings/,
homepages/s/MShmueliS,http://domino.watson.ibm.com/comm/research_people.nsf/pages/shmueli_scheuer.index.html,
homepages/s/KatarinaStanoevskaSlabeva,http://www.mediamanagement.org//modules/expert/view_expert.php?id=mediamanagement-9,
homepages/s/SisselGuttormsenSchar,http://www.mmi.ethz.ch/guttormsen/guttormsen.htm,
